"id","created_at","updated_at","deleted_at","created_by","updated_by","inv_no","section_or_side","material","connections","negative","acquisition","title_or_type","size","provenance","language","lines","palaeographic_description","author","content","people","places","origin","state_of_preservation","items","publ_side","genre","fullsizefront_r1","fullsizeback_r1","translation","bibliography","negative_in_copenhagen","date_cataloged","extent_genre","language_code","date1","date2","date","title_statement","material_long","subjects","public","p_oslo_vol","p_oslo_nr","internal_comments","conservation_notes","acquisition_year","trismegistos_url","papyri_dclp_url"
178,,"2021-02-09 23:53:26",,,,"625","Recto","Pap",,"Yes","Purchased by L. Amundsen from Ali Mahmud, Behnasa, April 5, 1928","Notification concerning change of ownership of houses","6.3 x 20.9 cm.","Oxyrhynchos, Oxyrhynchite nome, province of Egypt","Greek","24",,"Horos, son of Thompekysis","Horos declares to the city scribe Apollonios that he wants to have his two sons de-registered from one house and registered in another one.","[""Apollonios, grammateus poleos"", ""Horos, son of Thompekysis, priest of Sarapis"", ""Thaesis"", ""Thompekysis, son of Horos"", ""Horos, son of Horos"", ""Sintotoes, mother of Thompekysis and Horos"", ""Sarapis, god"", ""Caesar Titus Aelius Hadrianus Antoninus Augustus Pius, emperor""]","[""Oxyrhynchos""]","Oxyrhynchos, Oxyrhynchite nome, province of Egypt","Light brown papyrus",1,"Recto, the Verso is blank","Documentary","625r.jpg",,"(3rd hand): It has been filed/registered. (1st hand):To Apollonios, city scribe, from Horos son of Thompekysis son of Horos, his mother being Thaesis, from the city of Oxyrhynchos, pastophorus (priest) of Sarapis, the most great god. I wish from the present time onwards that my two sons Thompekysis and Horos, the mother of both being Sintotoes, be de-registered from the house I have from my mother in the quarter (2nd hand): Notos Dromos/South Street (1st hand): and be registered in the one I own in (2nd hand): the same (1st hand): quarter, having a half share in the house. Therefore I hand over this petition as due. In the 2nd year of the Imperator Caesar Titus Aelius Hadrianus Antoninus Augustus Pius. Tubi 12th (3rd hand) I got [the same?]",,TRUE,"2009-03-05","1 papyrus ; 6.3 x 20.9 cm.","grc","139",,"January 7, 139 A.D.","Notification concerning change of ownership of houses","Papyrus","[""Notification"", ""Registration"", ""Ownership"", ""House""]",TRUE,"III","105",,,,,"https://papyri.info/ddbdp/p.oslo;3;105"
179,,"2021-02-09 23:53:26",,,,"308","Verso","Pap",,"Yes","Purchased by Eitrem in Egypt 1920","Fragment of grammar","31.5 x 15 cm.","Theadelphia, Themistou meris, Arsinoite nome, province of Egypt","Greek","Col I: 11Col.II: 20Col.III: 19Col.IV: 22Col.V: 31","The text is written in a heavy and irregular book hand of careless appearance. The writing is difficult to read and not easy to date. The original editors maintained that a second hand began at col.IV l.17, whereas Wouters thinks it is the same scribe throughout - he has just had his pen sharpened in col. IV l.17.",,"An extensive fragment of a grammatical manual.","[]","[]","Probably Theadelphia, Themistou meris, Arsinoite nome, province of Egypt","On the verso of the papyrus we find the remains of five columns. Of col. I only a few etters are still visible. Col.II and V are also badly damaged. Only cl.III and IV are in a decent state. The upper (1 cm.) and lower (2 cm.) margins have been partially preserved. The intercolumnar margins measure 1 to 1.5 cm.",1,"Verso, the Recto is published as P.Oslo II 12","Literary",,"308v.jpg",,"Cribiore R, Writing, teachers, and students in Graeco-Roman Egypt. (1996) 264Janko R, Philodemus On poems (2000), p. 299",TRUE,"2009-05-14","1 papyrus ; 31.5 x 15 cm.","grc","100","199","IInd century A.D.","Fragment of grammar","Papyrus","[""Literature"", ""Grammar""]",TRUE,"II","13",,,,,"https://papyri.info/ddbdp/p.oslo;2;13"
180,,"2021-02-09 23:53:26",,,,"308","Recto","Pap",,"Yes","Purchased by Eitrem in Egypt 1920","Vocabulary to Homer, Iliad I 5-24","31.5 x 15 cm.","Theadelphia, Themistou meris, Arsinoite nome, province of Egypt","Greek","Col I: 16Col.II: 17Col.III: 20Col.IV: 6",,,"Vocabulary, or - better still - paraphrase of Homer, adorned here and there with a touch of some 'scholia minora'. It belongs to a well-known species of school literature.","[]","[]","Probably Theadelphia, Themistou meris, Arsinoite nome, province of Egypt",,1,"Recto, the Verso is published as P.Oslo II 13","Literary","308r.jpg",,,"Körte A, APF 10 (1932) p. 229-230Cribiore R, Writing, teachers, and students in Graeco-Roman Egypt. (1996) 255, pl. XLIX",TRUE,"2009-05-15","1 papyrus ; 31.5 x 15 cm.","grc","100","199","IInd century A.D.","Vocabulary to Homer, Iliad I 5-24","Papyrus","[""Literature"", ""Epic poetry"", ""Vocabulary"", ""Homer"", ""Iliad""]",TRUE,"II","12",,,,,"https://papyri.info/ddbdp/p.oslo;2;12"
181,,"2021-02-09 23:53:26",,,,"1471","Recto","Pap","P.Yale 2.102 (P.CtYBR inv. 1540)","Yes","Purchased from M.Nahman, Cairo, Sept. 1934","Demosthenes' Epistola II","Fragm.a: 7 x 18 cmFragm.b: 5.8 x 15.5 cm.","Unknown place, province of Egypt","Greek","Frag.a + b: 84","The handwriting, a small and even cursive the style of which is familiar from carefully written documents and letters of the 2nd cent. A.D., indicates that our fragments are part of a private copy; it is no regular book hand.","Demosthenes","Demosthenes' Epistola II (Peri tes idias  kathodou) 18-20, 23-25.","[]","[]","Unknown place, province of Egypt","The papyrus is of ordinary quality.",2,"Recto, the Verso is blank","Literary","1471r.jpg",,,"Pasquali G, Stor. Testo 2.ed.(1962) p.292-294",TRUE,"2009-05-15","2 papyri ; Fragm.a: 7 x 18 cmFragm.b: 5.8 x 15.5 cm.","grc","100","199","IInd century A.D.","Demosthenes' Epistola II","Papyrus","[""Literature"", ""Epistle"", ""Demosthenes""]",TRUE,,,,,,,
182,,"2021-02-09 23:53:26",,,,"1090","Recto","Pap",,"Yes","Purchased by L.Amundsen from M.Nahman, Cairo, Febr. 18, 1929","Homeric papyrus (Iliad 2.10-19, 21-24, 26-31)","Fragment a: 2 x 12.8 cm.Fragment b: 1.2 x 11.4 cm.","Tebtynis, Polemonos meris, Arsinoite nome, province of Egypt","Greek","31","The hand is small, upright, round, and of a neat appearance. Vertical hastae are finished at the base with a small hook, a peculiarity which is especially characteristic of the Ist century A.D.","Homer","Homer, Iliad 2.10-19, 21-24, 26-31.","[]","[]","Probably Tebtynis, Polemonos meris, Arsinoite nome, province of Egypt","The papyrus was torn in ancient times, and small strips of papyrus were pasted on both sides of it to mend the damage. One of the strips, the verso of which is turned upwards, covers part of the original writing, which was supplied by another hand on the strip itself.",2,"Recto, the Verso is blank","Literary","1090r.jpg",,,"Collart, 336",TRUE,"2009-05-19","2 papyri ; Fragment a: 2 x 12.8 cm.Fragment b: 1.2 x 11.4 cm.","grc","100","199","IInd century A.D.","Homeric papyrus (Iliad 2.10-19, 21-24, 26-31)","Papyrus","[""Literature"", ""Epic poetry"", ""Homer"", ""Iliad""]",TRUE,"III","65",,,,,
183,,"2021-02-09 23:53:26",,,,"863","Recto","Pap",,"Yes","Purchased by L.Amundsen from Ali Mahmud, Derballah (Behnasa) at Beni Masas, Jan. 27, 1929","Homeric papyrus (Iliad 10, 82-87)","3.7 x 3.7 cm.","Oxyrhynchos, Oxyrhynchite nome, province of Egypt","Greek","6","The handwriting of this small fragment is to a certain extent akin to that of P.Oslo II 8. Accent and apostrophes are added by the writer of the text. As far as can be seen, the acute is regularly applied.","Homer","Homer, Iliad 10, 82-87","[]","[]","Oxyrhynchos, Oxyrhynchite nome, province of Egypt",,1,"Recto, the Verso is blank","Literary","863r.jpg",,,"Collart, 341",TRUE,"2009-05-19","1 papyrus ; 3.7 x 3.7 cm.","grc","200","399","IIIrd/IVth century A.D.","Homeric papyrus (Iliad 10, 82-87)","Papyrus","[""Literature"", ""Epic poetry"", ""Homer"", ""Iliad""]",TRUE,"III","70",,,,,
184,,"2021-02-09 23:53:26",,,,"1662","Verso","Pap",,"Yes","Purchased by Eitrem in Egypt in 1910","Commentary","8.4 x 5 cm.","Unknown place, province of Egypt","Greek","9","Written in the reddish brown ink characteristic of the 4th and later centuries A.D. The style of the handwriting is related to e.g. that of P.Gr.Berol. 44b, but more uneven and, partly, more upright.",,"From a commentary on the 'Troades' of Euripides.","[]","[]","Unknown place, province of Egypt","A rather course, medium brown papyrus. Beginnings and ends of the lines are lost. To all probability the fragment belongs to a roll. If it formed part of the first column of a text, this may explain why there is no writing on the recto: we may here have the empty space left over at the end of a book roll.",1,"Verso, the Recto is blank","Literary","1662r.jpg",,,"DelFabbro M, Studia papyrologica 18 (1979) p. 69-132Maehler H, Schrift, Text und Bild (2006), p.89-90Carrara P, Il testo di Euripide nell'antichità (2009) 155, p.583-584",TRUE,"2009-06-11","1 papyrus ; 8.4 x 5 cm.","grc","400","499","Vth century A.D.","Commentary","Papyrus","[""Commentary"", ""Literature"", ""Euripides"", ""Troades""]",TRUE,,,,,,,
185,,"2021-02-09 23:53:26",,,,"547","Recto","Pap",,"Yes","Bought from natives of Behnasa, 28.3. 1928. Part of a joint purchase of Columbia, Michigan, Princeton and Oslo universities","Notice sent to the topogrammateus from a demosios georgos","9.2 x 25.4 cm.","Oxyrhynchos, Oxyrhynchite nome, province of Egypt","Greek","40",,"Leon, son of Herakleides","The papyrus is addressed to the scribe of the toparchy from a demosios georgos, who had sown his state land with lentils and wheat, but the worms had destroyed the seed (given him by the administration). Consequently he was not able to pay either rent or taxes.","[""Leon, son of Herakleides"", ""Onnophris, topogrammateus"", ""Dionysios, exegetes"", ""Theon, son of Sarapion"", ""Vibius, centurio"", ""Berenike, daughter of Herakleides"", ""Artemidoros"", ""Teos"", ""Caesar Augustus, emperor""]","[""Oxyrhynchos"", ""Ibion Antilochou"", ""Pella""]","Oxyrhynchos, Oxyrhynchite nome, province of Egypt","Written on dark brown papyrus. The left margin is 2 cm, no top margin is preserved. Cut at the right side, breaks off at bottom.",1,"Recto, the Verso is published as P.Oslo 191","Documentary","547r.jpg",,"(3. hand): ar(ourai) ( ) 5 ( ) (of wheat) 3(1. hand): To Onnophris, secretary of the western district, from Leon son of Herakleides, one of the public farmers of the city of Oxyrhynchos. In the state land farmed by me in the area of Ibion Antilochou, situated on the side of the canal opposite Pella, although it has been sown by me in the present 26th year of the Caesar at the proper time with the greatest expenditure and toil, the seed which I got from Dionysios the administrator for the five arourae sown with lentils and the three arourae sown with wheat, has been entirely eaten by worms. The first holding of land, which is that of the five arourae sown with lentils in the western part, neighbours: to the north with uncultivated land, to the south with that of Theon son of Sarapion, to the west with that of Vibius the centurion, to the east with that of Berenike daughter of Herakleides, while the holding of the three arourae in the southern part neighbours: to the north with the land of Artemidoros, to the south with that of ? and of Teos, to the west with that of the aforementioned Theon, to the east with that of the aforementioned  Berenike. Therefore I have submitted the present notice, and I request, if you deem it fit, to have the abovementioned registered, so that I may be assisted.I, Leon son of Herakleides, have submitted the present notice and I swear by Caesar Imperator, son of God, Zeus the liberator, Augustus, that the abovementioned is true and ... (breaks off)","Hagedorn D, 'The emergence of municipal offices', in Oxyrhynchus: a city and its texts (2007) p. 198, no. 7",TRUE,"2009-08-05","1 papyrus ; 9.2 x 25.4 cm.","grc","-499","-300","5th/4th century B.C.","Notice sent to the topogrammateus from a demosios georgos","Papyrus","[""Notice"", ""Royal land"", ""Cultivation"", ""Sowing"", ""Seeds"", ""Lentils"", ""Wheat""]",TRUE,"II","26",,,,,"https://papyri.info/ddbdp/p.oslo;2;26"
186,,"2021-02-09 23:53:26",,,,"547","Verso","Pap",,"Yes","Bought from natives of Behnasa, 28.3. 1928. Part of a joint purchase of Columbia, Michigan, Princeton and Oslo universities","List or account","9.2 x 25.4 cm.","Oxyrhynchos, Oxyrhynchite nome, province of Egypt","Greek",,,,"List or account of various items. The writing is very much effaced and to a large extent illegible.","[]","[]","Unknown place, province of Egypt",,1,"Verso, the Recto is published as P.Oslo 26","Documentary",,"547v.jpg",,,TRUE,"2009-08-05","1 papyrus ; 9.2 x 25.4 cm.","grc","-499","-300","5th/4th century B.C.","List or account","Papyrus","[""Lentils"", ""Sandals"", ""Mattress""]",TRUE,"III","191",,,,,"https://papyri.info/ddbdp/p.oslo;3;191"
188,,"2021-02-09 23:53:26",,,,"505","Recto","Pap",,"Yes","Purchased 1923 through British Museum, with M. Nahman as the dealer. Cf. the reports and the inventory list by H. I. Bell","Loan of wheat","frg A: 10.5 x 13.5 cm.frg B: 10.9 x 12.5 cm.","Probably Philadelphia, Herakleidou meris, Arsinoite nome, province of Egypt","Greek","28","24 ff. seem to be written in a new hand rather than with a different pen.","Aurelius Marsyas, son of Anoubas","Aurelius Marsyas acknowledges to have borrowed wheat from Aurelius Cornelianus, to be repayed in the month of Pauni without delay.","[""Aurelius Marsyas, son of Anoubas and Isaious"", ""Aurelius Cornelianus"", ""Aurelius Alypio, scribe"", ""Diocletianus Augustus, emperor"", ""Maximianus Augustus, emperor:Constantius, emperor""]","[""Dimior"", ""Memphite nome"", ""Philadelphia"", ""Arsinoite nome""]","Philadelphia, Herakleidou meris, Arsinoite nome, province of Egypt","Light brown papyrus. Both fragments have been gummed on to other fragments (to be published later).",2,"Recto, the Verso is blank","Documentary","505r.jpg",,"Aurelius Marsoias (for Marsyas) son of Anoubas,his mother being Isaious, from the village of Dimior in the Memphite district, to Aurelius Cornelianus from the village of Philadelphia in the Arsinoite district, greetings. I acknowledge to have and to have received from you in the village of Philadelphia on loan for my use five artabae of wheat containing the additional one half, (in total) one four choinix measure, which I shall necessarily repay to you in the month of Pauni in the aforementioned village without delay. And the right of execution on demand shall rest with you against me and against the entire of my property as if in accordance with a legal decision. This contract, written in two copies, shall be valid as if deposited in the public archive and, having been asked, I have agreed. ............... I, Aurelius Marsyas, got the artabae of wheat, five artabae containing the additional one half in one metron. I, Aurelius Alypios, wrote this for him, since he is illiterate. (2nd hand): In the 12th and 11th and 4th year of our Lords Diocletianus and Maximianus Augusti and Constantius and Maximianus, the most notable Caesars, Phaophi 20.",,TRUE,"2009-09-16","2 papyri ; frg A: 10.5 x 13.5 cm.frg B: 10.9 x 12.5 cm.","grc","295",,"Oct. 18, 295 A.D.","Loan of wheat","Papyrus","[""Contract"", ""Loan"", ""Wheat""]",TRUE,"II","37",,,,,"https://papyri.info/ddbdp/p.oslo;2;37"
